TCGA-OR-A5JM-01A	TCGA-OR-A5KT-01A	TCGA-PA-A5YG-01A	TCGA-FD-A62S-01A	TCGA-BT-A20P-01A	TCGA-E7-A7DU-01A	TCGA-XF-AAMX-01A	TCGA-XF-A9SW-01A	TCGA-DK-A2I2-01A	TCGA-OL-A5RY-01A	TCGA-E9-A1RB-01A	TCGA-D8-A1JM-01A	TCGA-A2-A259-01A	TCGA-C8-A1HG-01A	TCGA-AR-A1AL-01A	TCGA-D8-A1XV-01A	TCGA-A1-A0SE-01A	TCGA-A2-A4RX-01A	TCGA-E9-A1N4-01A	TCGA-AC-A23E-01A	TCGA-C5-A1BM-01A	TCGA-MU-A8JM-01A	TCGA-4J-AA1J-01A	TCGA-LP-A5U3-01A	TCGA-ZU-A8S4-01A	TCGA-F4-6806-01A	TCGA-DM-A28G-01A	TCGA-D5-6931-01A	TCGA-F4-6570-01A	TCGA-SS-A7HO-01A	TCGA-AA-3488-01A	TCGA-L5-A43C-01A	TCGA-06-5411-01A	TCGA-06-5856-01A	TCGA-QK-A8ZB-01A	TCGA-CN-6997-01A	TCGA-BA-A6DB-01A	TCGA-CR-5243-01A	TCGA-P3-A5QF-01A	TCGA-BA-6869-01A	TCGA-KL-8342-01A	TCGA-KO-8415-01A	TCGA-DV-5568-01A	TCGA-EU-5905-01A	TCGA-CZ-5984-01A	TCGA-B0-4713-01A	TCGA-B1-A47M-01A	TCGA-G7-6793-01A	TCGA-GL-6846-01A	TCGA-P4-AAVL-01A	TCGA-A4-8518-01A	TCGA-AB-2900-03A	TCGA-HT-7692-01A	TCGA-P5-A5F4-01A	TCGA-DD-A4NI-01A	TCGA-WX-AA44-01A	TCGA-CC-A8HS-01A	TCGA-DD-AAE4-01A	TCGA-UB-A7MA-01A	TCGA-49-6761-01A	TCGA-69-7763-01A	TCGA-97-A4M7-01A	TCGA-93-A4JQ-01A	TCGA-53-7626-01A	TCGA-05-4396-01A	TCGA-85-8288-01A	TCGA-90-7766-01A	TCGA-85-8276-01A	TCGA-3U-A98E-01A	TCGA-LK-A4O2-01A	TCGA-HZ-8005-01A	TCGA-IB-AAUU-01A	TCGA-IB-7889-01A	TCGA-SP-A6QF-01A	TCGA-QT-A5XP-01A	TCGA-RW-A68D-01A	TCGA-HC-8259-01A	TCGA-EJ-5507-01A	TCGA-V1-A8WV-01A	TCGA-HC-A6AS-01A	TCGA-EJ-5495-01A	TCGA-AG-3591-01A	TCGA-DX-A6BF-01A	TCGA-EB-A3Y7-01A	TCGA-EB-A5VU-01A	TCGA-D7-6519-01A	TCGA-EQ-8122-01A	TCGA-XE-A8H4-01A	TCGA-ET-A40P-01A	TCGA-DJ-A1QF-01A	TCGA-DJ-A2QC-01A	TCGA-EM-A22K-01A	TCGA-4X-A9FA-01A	TCGA-XM-AAZ3-01A	TCGA-B5-A11N-01A	TCGA-BG-A0MA-01A	TCGA-EY-A3L3-01A	TCGA-H5-A2HR-01A	TCGA-E6-A2P9-01A	TCGA-V4-A9EE-01A
cg02627657	0.523818155312821	0.500005673071813	0.0961395667424122	0.135184230491798	0.715296361113596	0.531748866913752	0.742038561628916	0.327798307536419	0.530982585200083	0.298230189858284	0.248392632390259	0.148411587497737	0.455660121157822	0.0872527070278358	0.575835828913048	0.613184425883525	0.462473532159274	0.162700187649141	0.230154386866698	0.554406721373619	0.327862230857938	0.362814460380947	0.0675325642182055	0.378151037268643	0.283377597999306	0.0806404787735335	0.147617481095091	0.269240137491243	0.0929865252595969	0.115807456529515	0.0804951383594738	0.126085259448803	0.539046079811066	0.83392605074761	0.201469283407016	0.157272001347361	0.159790217447688	0.105226482763366	0.06731203550538	0.072346693511948	0.335684807850586	0.111877871701059	0.215154920347879	0.135338956925541	0.258129884078431	0.218653300446592	0.402839864415296	0.541217858871154	0.852431915447268	0.171566780172042	0.410542201630596	0.430101762227326	0.911881441636531	0.71548927168529	0.115627302607182	0.17243007795897	0.0423201616753801	0.181223587657196	0.034041625363908	0.323101164556164	0.532169703103878	0.392648016376188	0.229358611304141	0.299687819251442	0.22116032079283	0.133827947705815	0.157473747104236	0.116660161598862	0.603090159681394	0.560762292424498	0.16178297333719	0.202955528260385	0.303467759645739	0.282909849777303	0.0982109298791288	0.21387515852607	0.351976312361884	0.434505357518804	0.119314491157598	0.421496370697463	0.368036907786669	0.0537249030619172	0.111800875129741	0.420254942723567	0.665515517294474	0.079161330274565	0.113383133808456	0.0820371567748697	0.231138358923518	0.111214678407525	0.188647882422426	0.201933530466589	0.104143996754871	0.0425859240340865	0.479199836895355	0.0983393435259532	0.141395956155622	0.203814202821709	0.123593335769276	0.394131511920521
cg02674474	0.310947584092179	0.189956419711426	0.262775035703136	0.347211671694079	0.8574965223572	0.263599917686745	0.390920543195761	0.585506433693379	0.250500341428858	0.409425275747513	0.212870369030842	0.288825073860914	0.197541891006919	0.241615758130068	0.199447742886921	0.201866214238011	0.207096366094941	0.2685152576931	0.227505570343252	0.217023951630116	0.606814675962748	0.754235592463313	0.186264898124473	0.629982001709438	0.243393682708973	0.564722174743632	0.213370460238196	0.375643141469648	0.871567191656791	0.292864564722953	0.786806311368352	0.506003296667761	0.127659082706618	0.22936644478064	0.20596416891747	0.361722500178687	0.197644706750257	0.449463370352103	0.175527002015992	0.108834818251844	0.613148911216816	0.0860749766887624	0.766361714371059	0.778023164611512	0.801027867261067	0.278266045272846	0.519796476190201	0.825277043215495	0.106653262581293	0.239364108124578	0.786668057735184	0.924852619540624	0.646798014236297	0.687621166324646	0.198832703350772	0.631383488542218	0.53089901433151	0.197653858414063	0.143278771966879	0.593369694654661	0.482148333421231	0.393016292401924	0.401409665260038	0.474509798231305	0.20685006654363	0.211581800054245	0.243359949106994	0.488351471551749	0.754062391835362	0.597983638988417	0.559931296279029	0.600414738237329	0.457916885542169	0.143273423190255	0.151253754260892	0.146892400759131	0.73627924534747	0.55606039621565	0.136582076974977	0.670628412650105	0.458637927709508	0.277178647008968	0.176576624187304	0.195455714923769	0.431310235881284	0.522676229933095	0.260125877418736	0.491545018860249	0.108415009137792	0.635205019325714	0.0934683100085672	0.10564814594775	0.139950731896588	0.17062349048104	0.39724502678926	0.109658362901234	0.247605770739142	0.106190054332171	0.312196274564754	0.774159667696724
cg02681389	0.876712479282966	0.853814500455779	0.856636895518636	0.766852529639406	0.881753084460462	0.778446148651396	0.186254608686481	0.772154399103246	0.624981944690864	0.773839282454112	0.87445207670044	0.867829336354825	0.881462506181808	0.783427179380826	0.891188982004099	0.895771447426038	0.893905993841628	0.848878040652908	0.810586485556653	0.896806197214624	0.680441166615136	0.864098813066512	0.854461217640831	0.854958792947714	0.814888330745087	0.82783208225711	0.728147283791939	0.835879656702334	0.804712398913848	0.7807712840372	0.767889826027623	0.757769385658584	0.62494511693328	0.833229496804497	0.701614665536836	0.842527353633949	0.827240801964759	0.800144731391002	0.831036302615125	0.884597831103009	0.928323357424791	0.798949353999303	0.854043416682912	0.916962088958644	0.870007944700405	0.823043068543644	0.845848301870668	0.858084657388988	0.900449961905152	0.896471982872397	0.846547419176888	0.892577639975253	0.563985616473685	0.767596580196748	0.405692765870422	0.590598419459396	0.843758576830233	0.261221792289742	0.848342812821076	0.831985621910149	0.803912013556833	0.817774501796176	0.803795504471992	0.815857671517399	0.822123580428892	0.681042162204134	0.44305073771252	0.747251861080551	0.830908244211177	0.826703212216913	0.659931463969056	0.825263243825731	0.766346319712049	0.688376095074679	0.359026196422249	0.68870329368868	0.866502524814908	0.833726946603231	0.384280205624849	0.792128458168433	0.759683252000288	0.865811058974956	0.510783997544297	0.807740891700518	0.715748622193559	0.81169610896349	0.744964720226278	0.521519239081855	0.90489757815067	0.753912228012662	0.886341122907645	0.902799247053058	0.875654408021519	0.533567956237543	0.805702990922385	0.345587388634783	0.834734890646287	0.822632752301943	0.891648019614821	0.76955956445333
cg02690169	0.591000290432349	0.358787810390538	0.422937472009059	0.359998093519222	0.545911411064136	0.235850346847697	0.415825746319632	0.551505574155149	0.45144904572704	0.436774422857736	0.28959137762281	0.370495872137042	0.415476044144101	0.333927545020249	0.28463732986445	0.330276726885238	0.28833173520915	0.509283373286341	0.360817381503829	0.322916858431037	0.517092264684304	0.708899709583884	0.3891086341347	0.640861853789546	0.43614085803971	0.482281556542547	0.327347014616383	0.403029791513609	0.73316730343237	0.374403205233524	0.296088758644926	0.585497245169365	0.394982644900475	0.47086467762884	0.329126513323747	0.309286001808405	0.435443344247013	0.404045371783475	0.324450951557074	0.295549827865397	0.288628024655445	0.190166304436915	0.279445512398035	0.32306662351053	0.332686192376442	0.362300276082111	0.281264745279606	0.608632362438042	0.372736358633134	0.240051094025436	0.364123567938437	0.733926409259288	0.701724592289596	0.66979957373494	0.502103081246608	0.333108094314871	0.235746889438027	0.271475259158266	0.341072808999088	0.566018478134093	0.395176816702253	0.482090395801759	0.419391982528358	0.440498552437508	0.272583193215159	0.388907916895661	0.514996665327375	0.436269844065996	0.24037950214574	0.475793901308519	0.385625281229963	0.372858708575967	0.461290465035808	0.491167126478392	0.318709456901869	0.215246130791591	0.240568997525056	0.282377227508484	0.475653534285512	0.454717232365124	0.424601325518984	0.230829432743883	0.481282107033339	0.540292189372102	0.324619272297473	0.375480116084124	0.321909194364823	0.401219058688488	0.22357023499395	0.206604991446572	0.350375247402231	0.328196501370817	0.440833127688493	0.233108471130244	0.346266960958416	0.304518211080483	0.202807091389538	0.226006041658751	0.458713321558775	0.665380029296347
cg02738156	0.281186615176492	0.318608241242388	0.211156370281598	0.294250952862045	0.483508104455363	0.074290338011801	0.133777405307897	0.617139253136592	0.17891801512627	0.411141134168819	0.473596129888491	0.88111813250107	0.673680896830685	0.640181517696922	0.484553991498354	0.906813845058274	0.826888810208293	0.599913654203268	0.496504823907916	0.748952392373754	0.381320799852409	0.439007358451212	0.167732123811149	0.84212462780452	0.431794349345303	0.282607226697629	0.189169432834612	0.217911078259364	0.22330860361233	0.191711735819501	0.0855762397779583	0.204257035415925	0.738396670933907	0.838084863554213	0.425696379938724	0.150974859102362	0.385798921917475	0.489491541694736	0.120720832765515	0.510334907857316	0.822842851639506	0.721279941648559	0.539558908258795	0.726552939279262	0.62050339581295	0.601188266005213	0.816259012024078	0.720703872506788	0.891976957211874	0.844309518310908	0.528712529145085	0.403761936619339	0.844648225622001	0.88605625398892	0.221920638954343	0.478468113233957	0.836454084896515	0.0486600840415908	0.0676853263249821	0.451698170781171	0.630579066107809	0.573434499615491	0.520966127533231	0.300404494286997	0.645358255608888	0.342805894042782	0.116915915646475	0.273848150327538	0.843913450323462	0.635606103335932	0.824942499073208	0.548107497868903	0.628221872031663	0.131690617831362	0.151670634329034	0.753951742751022	0.224303465814348	0.270460282422151	0.441924191722257	0.691795530816915	0.452407977411622	0.0991673071272052	0.462245837238138	0.622886794116259	0.0814597763308935	0.810327914892301	0.192260667569792	0.147179749320558	0.810689886020976	0.625108814874013	0.779848793865755	0.856701026422996	0.734401220028596	0.809658308815882	0.419928854462709	0.196483647760029	0.522254719863775	0.877063333574056	0.669805393188674	0.711220019552247
cg02881434	0.0512878898133344	0.0416843609252656	0.0399116584167779	0.0319815535950085	0.0847779146066374	0.0573677512512491	0.0547009359177607	0.0609817113403646	0.0844217411848116	0.0734285398418737	0.0515054497531418	0.0769543564827862	0.0781069073156552	0.0446605923524772	0.0476448799267546	0.0454596102693398	0.0443557758139194	0.0650884191269514	0.0517488825303145	0.0395880303666273	0.0752227614019664	0.0607408298503199	0.0479887336281761	0.0448970968471431	0.0670873268032917	0.05129108867243	0.0582879368571868	0.0898011719321862	0.0443627686245874	0.145236146209075	0.0730277289324171	0.0452276251800221	0.0552237633438584	0.0507505551364263	0.04441361014259	0.0448127218987408	0.045484162596501	0.103095555194855	0.0629844993379908	0.0952556546163274	0.0638367799593005	0.0830237121767882	0.0488955766380963	0.068185586599687	0.0835748487610187	0.0771122321273208	0.0475544712738886	0.0536456910337675	0.105686228193008	0.0556364009839554	0.0626181472689887	0.0465603359943559	0.0553066260110616	0.0599214896860495	0.0320481193574764	0.0453148114340748	0.0670215492862281	0.0387584912583334	0.0539285693200677	0.0712951758206102	0.0980050303170858	0.0594609243185722	0.063420215437005	0.0725103700192324	0.0956558500629151	0.0493306136529257	0.05713818511192	0.0619756066683399	0.0534180246225798	0.0642342994574719	0.0520661849109807	0.10515527914951	0.0590746869948888	0.0458404713418041	0.0628710944504647	0.0535546171429679	0.051994741636108	0.0550169466240953	0.0554280241446365	0.0303172855467486	0.0601062976541611	0.0590002929851945	0.0458098184414472	0.0553283475344789	0.0255854760129789	0.0575097234539847	0.0406117393556112	0.0774392993448609	0.0431042014014908	0.0976780595771011	0.107637688436491	0.0779107043461588	0.0552046764283843	0.0453192471687683	0.0588611781949367	0.150748475155842	0.0534169260814735	0.0821880312800323	0.0821703706724965	0.038998558092968
cg02893231	0.450415815522215	0.0724902971434868	0.0574171334662531	0.0672681379859023	0.0571007987199933	0.049404421119915	0.0352288872538805	0.352628564022724	0.255456826083546	0.0857316558197488	0.0543662515896657	0.279867977838091	0.09489598279905	0.380811614858747	0.0765907220765752	0.438896345886857	0.497656969765955	0.505129068469472	0.140832021141194	0.360316539568777	0.569474967876228	0.383340763212209	0.280956089503217	0.640656603393893	0.210798897700467	0.25582320688225	0.54535051592793	0.32004382096169	0.457733241394471	0.200505632347512	0.269714196458775	0.305209558990303	0.0566798971185874	0.0658866029365512	0.276165821702616	0.22460015100061	0.0735982037165587	0.403627055731858	0.417640576530491	0.18360016288557	0.0611935393033199	0.0596876060038363	0.0841454588350936	0.0922143769116453	0.117658250955371	0.0770883020201202	0.0531445337908804	0.494659579228368	0.0669659795336602	0.0434374633142196	0.0834081217319887	0.32011656020332	0.0571530041476379	0.0464810613342671	0.0603330923868297	0.36890804937376	0.233623437036619	0.0304939576215008	0.16965606897217	0.425756647862983	0.0923833596416853	0.130445478700566	0.131459979346977	0.236745823273202	0.112261188960315	0.15573417035257	0.251090867074665	0.31754730936151	0.0919418696948784	0.0552159302941365	0.154434436449792	0.223151980862718	0.20515490789457	0.0470942685050742	0.0866180978335018	0.0742313419908051	0.10641251348529	0.066063948934565	0.11027754464914	0.0491202484063031	0.382568572546771	0.279168995533591	0.0629583746467489	0.0836933839967087	0.0551700230651911	0.044990341041981	0.201092795373826	0.0743079647136874	0.064890705721076	0.0838931070573976	0.0781070598954432	0.0557487922586236	0.0346892981368399	0.0481521786691168	0.284082222230924	0.0880398422804853	0.0738022216807669	0.685283689574367	0.785547544750665	0.0637424426328601
cg02909042	0.0175919513126331	0.0271631584301053	0.0285684579598973	0.0263935623666241	0.0343940444645849	0.0229999719104915	0.0200348659917274	0.0203888936180889	0.0283959226666541	0.0287102367466301	0.0394744191210897	0.0209678836532589	0.0511459486421216	0.0310383899298635	0.0156569036111337	0.0215256886926661	0.0260802630569023	0.0376902581417527	0.0191659130960979	0.0314108069982264	0.0331810049132672	0.0205638985691204	0.0385067724928942	0.0323644500452968	0.0473182044940581	0.0341018697169571	0.0428320608673432	0.0312736097225172	0.0233636431699156	0.0335480157977486	0.0317859945818271	0.0332624957031467	0.0159465471502248	0.0321563685848288	0.0331954274630624	0.0387322898773136	0.0220577588057115	0.0393117303134193	0.0464678647444421	0.0288429261169948	0.0339021763217082	0.0446219141271652	0.0260331113142044	0.0272356312518552	0.0348843089182581	0.0231369250490899	0.0205945819981932	0.034331012093873	0.0265592609176978	0.0409702788024896	0.0343869126931825	0.0658076984958195	0.0328639232112416	0.0291346684382075	0.0164636431557883	0.0292035565171835	0.0332291481713379	0.0313783587033894	0.0274780107726669	0.0519899972271161	0.064853260692966	0.0536867369056983	0.0411454463527764	0.0496097834581691	0.0550832905094367	0.0332809512346797	0.0245575190839855	0.0345365321397425	0.0349109743063145	0.0380346035296249	0.0361061947808363	0.0307594432273924	0.0297758521213145	0.0346904201375501	0.0414488947591622	0.0384432445135297	0.0280416003027141	0.0198917095190915	0.0221261842737962	0.0208957080945603	0.0316725220387547	0.0207333666601609	0.024030000548177	0.0240383330929872	0.0226551946059142	0.0256397788732566	0.0209763021261761	0.0208867579612108	0.0205226625249111	0.0246626540436464	0.0359023750508838	0.0206709348622752	0.023514465249548	0.0340265084698333	0.02883993032243	0.0443679717251505	0.021833914409034	0.0336674915840261	0.0290504557367621	0.0241530890469178
cg02917156	0.810765383725893	0.298866801369304	0.169408088587979	0.474142891614647	0.822167637800689	0.398837056159158	0.0695774972485248	0.659360045322939	0.800814044253009	0.47628508081136	0.222431152414159	0.510696817258139	0.495615726280395	0.383512790840998	0.367424044554306	0.323250721303325	0.352616931173686	0.684701969173453	0.194361752967761	0.261866006485046	0.676456020988833	0.818001113125443	0.232200951076525	0.255145821159338	0.669868910380815	0.179015739711688	0.222291512674465	0.302219086416842	0.465954425341477	0.170046899700208	0.0677163388467637	0.523362932311559	0.768434944469909	0.772246258741583	0.691073617579281	0.429291208985346	0.551822201047379	0.546686404138785	0.559147115143305	0.260946453933804	0.213936496571399	0.375553418944115	0.487246824548982	0.400574522006307	0.413958668092074	0.646646543814816	0.888916931092722	0.716707672959646	0.898415892318956	0.814812601773601	0.798311204837377	0.919474878172813	0.873264261391439	0.81531392825366	0.194486237414445	0.389195599145072	0.093659297364442	0.0940127438093659	0.53371897658329	0.628266820362021	0.552707990324754	0.527541652154936	0.590356397438045	0.461422326125124	0.509102419881658	0.644712397271913	0.457388008108256	0.569981793508413	0.0855612685710824	0.222263044546024	0.231537998509689	0.255188360862599	0.272917550602493	0.219906601564014	0.196618523333964	0.295002212931931	0.459875254931469	0.354232639189768	0.292485599534171	0.603193502046773	0.6319899099213	0.100347763961339	0.815232875970711	0.622199332131827	0.423687019858165	0.236486713729602	0.125608607223921	0.365684736953781	0.535623174906642	0.684851048551605	0.288231001708547	0.844159171500859	0.835864187564333	0.836481555293017	0.58704218831995	0.180727711138566	0.778182150571295	0.464393590236844	0.232027585625118	0.304035667409917
cg02952809	0.841545901223068	0.639214366988337	0.754124227835141	0.649659249912769	0.7996239800629	0.731297888126303	0.200236274287893	0.377842039769116	0.727546609115552	0.658970187819726	0.39134054521964	0.831690302059295	0.668450929286204	0.72305634445371	0.63392748046555	0.489906250358521	0.608322310307704	0.65280514451045	0.670993940438691	0.574434237582165	0.793344854319339	0.789876716913579	0.740121251334367	0.786817521184176	0.681232188344958	0.747750441427344	0.517084745485258	0.76492913215742	0.749873076999487	0.245390555774695	0.47876275264804	0.696643144378981	0.273065408155357	0.506007779779236	0.632416312073853	0.726961872593273	0.644360391644654	0.740049747314829	0.523602665752994	0.686880706018182	0.268568892219382	0.233429710118505	0.383748284111808	0.392758920302428	0.380994940291509	0.408142133301911	0.277207096493742	0.661882156695642	0.251758656088596	0.218471865729231	0.4525672160008	0.878328138756661	0.727132404710167	0.667634638765872	0.725231361254358	0.520336195426937	0.715667834024066	0.680061959856356	0.75465484714159	0.68897968396315	0.532790580496377	0.647439228943516	0.646073162442998	0.681564132578975	0.729934783907399	0.40447458647827	0.802127071221302	0.625044867051534	0.334398948167743	0.776338735844406	0.593775941910235	0.624675022195218	0.530901161827787	0.317325312776782	0.338228754776301	0.598053609411442	0.726655877050435	0.714118374901127	0.713480063814758	0.621659718297684	0.581730903013054	0.782263097397575	0.547964974017549	0.470142528910416	0.357686703638521	0.696449476096336	0.450112169643495	0.500712233969392	0.215289349644888	0.28099514601398	0.27492711445091	0.195170927636068	0.39469788355577	0.241445806354265	0.765044538367819	0.24729502760988	0.262267082272163	0.658483317203026	0.385847392830017	0.770669517032439
cg02993991	0.039396778216598	0.109171339751936	0.254003139013441	0.383743913839235	0.0431680775470718	0.0384631329819831	0.0225909514824306	0.240974536985628	0.393274480130839	0.332080955156264	0.129016770899823	0.0955912017601031	0.25670027276958	0.172751747915408	0.0750066488601826	0.0249975805959769	0.0818362022068744	0.132382749214701	0.137640060188944	0.0422370528128963	0.199700666197367	0.168004548351042	0.0687878718884798	0.140371286568613	0.129233541008135	0.0911772870826364	0.0766037369730483	0.119542445455767	0.136578416308766	0.046086218721065	0.044660922800128	0.226362527958843	0.0326320756921324	0.0389313528591815	0.21972695861902	0.0427727026514817	0.349279600884091	0.163751909274382	0.1576563759632	0.074242818202214	0.0520273797197238	0.0418337510219301	0.256493741173781	0.0628663933071075	0.171847955863338	0.146958011418575	0.138197928339815	0.15925570398328	0.308871346566635	0.133091532279288	0.305332130184713	0.934822377153118	0.0731830600864567	0.103873577032345	0.11570984818051	0.157424953171078	0.054887757292026	0.115259629513925	0.031572732055803	0.233076407506702	0.175092936802974	0.22232295759041	0.32393056416615	0.187325482578609	0.126832984193487	0.137301247301485	0.150436607855143	0.192837719126157	0.0613932002774144	0.200223581533066	0.181075674671536	0.157618285534143	0.162386842274971	0.104350490389196	0.128960902281862	0.04030679937049	0.0566709739938796	0.0794394603283438	0.0806373458680273	0.0935025861685631	0.144701979836198	0.0227364086310605	0.226117908202993	0.205116425016837	0.0785246928503003	0.0878070760820321	0.0854978200429019	0.397714637276481	0.0858240292634195	0.195177253098087	0.0462928524548715	0.03045562606605	0.296577277696784	0.106419016173744	0.210241587132933	0.0462713539469591	0.232755882295651	0.0839478041462272	0.0825785332321902	0.0816737304163171
cg03140421	0.907057411039838	0.683195416687513	0.70988203178731	0.704961681671163	0.905132959004356	0.567167905241264	0.841766194636657	0.527672058728779	0.637783973025702	0.491426143295832	0.742846026598919	0.816069719891328	0.714739408533641	0.651079699541999	0.79949694820117	0.859045812632261	0.836237051468592	0.68221887686264	0.640799520374653	0.807268909209233	0.698459855938164	0.727569926673707	0.780006635581026	0.812464283903471	0.392559327722795	0.597608046746806	0.751338457617725	0.675529772076438	0.568792267406647	0.850006118261669	0.294770350173875	0.467599107522264	0.432335815340844	0.569125197684251	0.523997615703144	0.790413903824312	0.546940583188683	0.681163152634731	0.757957459206906	0.695806699343743	0.170354516809669	0.224407273922127	0.545950306828077	0.587830986334484	0.663502620661457	0.574283978298235	0.709473776447125	0.549754280973096	0.85986809291505	0.807126160892007	0.620986698081393	0.804038765049124	0.886471178845414	0.796663906776894	0.62510926961793	0.561663461893703	0.616659596775255	0.686215442934944	0.744631192052226	0.585069842878795	0.578733768438364	0.5916330478187	0.452750095032101	0.53158041000398	0.743344908357279	0.760072830038202	0.581704388250396	0.580240913873877	0.767558145212917	0.606598332016571	0.640691088826988	0.674610957581684	0.585837852740754	0.287379227137859	0.544599971866466	0.802230583067066	0.829346669737399	0.764894451970808	0.62999930694258	0.725653680616386	0.604064568418598	0.857460747479652	0.711869261915719	0.62314897046781	0.738977788750302	0.796957802575873	0.715829796203545	0.182728700376771	0.805956826813865	0.777711818511628	0.327438881457834	0.7943950337126	0.325946519970373	0.174818019295347	0.604701224675891	0.892217776537138	0.926099112630324	0.537525267379919	0.847574990608042	0.772757728229233
cg03146065	0.231684348977954	0.293018180556867	0.260788182104004	0.366126890465544	0.362955328094428	0.226800755472219	0.483620173645086	0.428072552506725	0.482005362659155	0.463794401240656	0.406928581388586	0.314021887897738	0.451873878466456	0.430265960687594	0.295487630747919	0.304440555603442	0.316419731776016	0.324890314926779	0.237117624764765	0.320960285565525	0.35192075874799	0.353071148940014	0.262938595508402	0.340171446876389	0.522249639184999	0.296050249630251	0.324199647764201	0.414585130051696	0.347451676100556	0.290819706610351	0.199778401840823	0.414216392601624	0.128005605026756	0.126818578313291	0.29607180312107	0.307239774559656	0.397150898079903	0.358679243757285	0.235101904908995	0.401352651985633	0.226220019640897	0.22304444562029	0.342620516034556	0.344938338778184	0.328907835046716	0.349077578459566	0.27150600366891	0.558365464945343	0.39731994535622	0.243168911604502	0.433134103161761	0.676076339252173	0.230950107897252	0.404360173864542	0.35726762863586	0.447567840368655	0.321246081615398	0.200837637850729	0.359381721680397	0.496224384384273	0.37561670777343	0.401499399180594	0.4768322578112	0.448329999472403	0.270899494936913	0.35066835306224	0.410925029898223	0.392008180483041	0.20395367196455	0.314567915137594	0.400194570336937	0.353695984752337	0.317170787933535	0.170645153856398	0.213205804096689	0.220398289661813	0.231614165111663	0.269444418009059	0.303407288158426	0.230599287774979	0.322115599451136	0.233554258362742	0.223081198337711	0.302666114325072	0.173116188117085	0.192198677864189	0.289237719021288	0.426960058191912	0.628086271622102	0.587734554063846	0.262380962557488	0.488457458983025	0.362080075746241	0.242390140330404	0.475723473001386	0.369727890111254	0.45546111996392	0.195851927871179	0.348010102204494	0.174020158759691
cg03315476	0.0274121595033395	0.0852081563954209	0.0390307772229751	0.0146565058051022	0.02776891988889	0.0408299770122052	0.0255158034564239	0.0236027193611005	0.28574054628238	0.031614899671607	0.02919077070502	0.0247354186126175	0.021904413744507	0.0248878718494062	0.0217394475025572	0.0171277814954797	0.0284532891932663	0.0267557632695686	0.0209093408884257	0.0282973773317196	0.0406191468846277	0.0310371089679575	0.0304310028338296	0.0255449307333214	0.0373049772884202	0.429860700913859	0.0333999420019927	0.0324152330211424	0.0318486942420195	0.0325829421719586	0.0345318420686068	0.401805485150034	0.021458793813537	0.0303161233258637	0.0322517397061877	0.0305502754940917	0.0356655326225854	0.0308670517608945	0.0327258525097518	0.0241676043202258	0.0253505744490476	0.118994020732085	0.0274157848536593	0.0379386323726188	0.0464069775844916	0.0391081137241295	0.0230115699839946	0.529810681508327	0.0366006258675941	0.0408414184415186	0.0317715775080661	0.0345027908111254	0.0324035603454981	0.034253108120624	0.0288201360492134	0.0363880020567255	0.0286278795906159	0.0262255256416131	0.0235250775305379	0.0623205054566341	0.0662905500705219	0.473294469828265	0.0640945508267515	0.260163168537759	0.0589411129119395	0.0377081946340656	0.0401488657618579	0.0396412336744087	0.0363230547175342	0.0331184330169874	0.253971857202712	0.0366247312231126	0.157735292596705	0.0330403271561345	0.0481694951232836	0.0247736538431039	0.0371727962875644	0.0270976926450123	0.0219928376938187	0.0148439587776511	0.028431959949731	0.0234660818410443	0.0395905435814213	0.0432228068064689	0.0286326294377483	0.0247625596172285	0.0332819424768619	0.0311762276502194	0.0317154369732197	0.0256663858575754	0.0449039170175051	0.0274521893153504	0.0238740550845415	0.038420778295222	0.0289393387395399	0.0365813621335635	0.0280878392679251	0.034641795124382	0.0281376481994945	0.0378051992634101
cg03416601	0.85188092581975	0.633793531252333	0.415561145232792	0.604000443685968	0.910639388752998	0.894952597988939	0.922203649276506	0.839535426522051	0.855017356380555	0.705244532894534	0.871040882491563	0.8900567273298	0.869742211124447	0.669958117938888	0.883245334971018	0.830073917322792	0.796836628154579	0.784066960723821	0.77986002111216	0.744699818075957	0.842763569660993	0.87102462183763	0.87654142095152	0.864554331286894	0.728711287045835	0.632785294807928	0.828212159935388	0.543584256988389	0.798649537289086	0.685350028039582	0.656290902559181	0.728064068825947	0.509322572759442	0.578251146687577	0.721697045753337	0.807554017972889	0.718587553636475	0.803330038503711	0.614427807755963	0.860281283369936	0.898005871272311	0.87325549933804	0.724019423812869	0.849052903700778	0.827789123783588	0.842148443782087	0.872207877051028	0.831351636957318	0.884243753377277	0.834390637263032	0.838467527413703	0.82903139245302	0.895097171355943	0.902955801597009	0.810047648578463	0.899629915055199	0.899466955214467	0.895063734910329	0.874064684963842	0.704816273146315	0.685850246432585	0.750863101543569	0.673243841366213	0.52064661639128	0.692997581657523	0.834725248704802	0.699348071062134	0.6737284679549	0.641835233792464	0.59630984761745	0.720507293150756	0.878867657206043	0.785719401124798	0.31613541301699	0.391909892665519	0.277314821405653	0.642858265406445	0.631946000545307	0.515882183084129	0.719179793533131	0.789674448117626	0.55028479770586	0.352292194666643	0.830766611335019	0.739357185295374	0.894592837043185	0.864860749506899	0.453366567140529	0.785566377217626	0.712152995653694	0.806690882371074	0.857410267648994	0.846080362052022	0.932218130552175	0.791101677522724	0.396805340700088	0.918123712512973	0.699314284060881	0.882455237442341	0.571295787665236
